관측소,Station ID,obs_cd,label,unit,source
이어도,ieodo,온도1,기온,℃,label
이어도,ieodo,온도2,기온,℃,label
이어도,ieodo,상대습도1,습도,%,label
이어도,ieodo,상대습도2,습도,%,label
이어도,ieodo,기압,기압,hPa,label
이어도,ieodo,풍속1,풍속,m/s,label
이어도,ieodo,풍속2,풍속,m/s,label
이어도,ieodo,풍향1,풍향,deg,label
이어도,ieodo,풍향2,풍향,deg,label
이어도,ieodo,돌풍1,돌풍,m/s,label
이어도,ieodo,돌풍2,돌풍,m/s,label
이어도,ieodo,유의파고1,유의파고,m,label
이어도,ieodo,유의파고2,유의파고,m,label
이어도,ieodo,유의파주기1,유의파주기,s,label
이어도,ieodo,유의파주기2,유의파주기,s,label
이어도,ieodo,최대파고1,최대파고,m,label
이어도,ieodo,파향1,파향,deg,label
이어도,ieodo,SBE37SIP_38m_T,수온,℃,label
이어도,ieodo,SBE37SIP_5m_T,수온,℃,label
이어도,ieodo,SBE37_20m_Temp,수온,℃,label
이어도,ieodo,SBE37_5m_Temp,수온,℃,label
이어도,ieodo,수온1,수온,℃,label
이어도,ieodo,수온3,수온,℃,label
이어도,ieodo,수온5,수온,℃,label
이어도,ieodo,SBE37SIP_38m_S,염분,psu,label
이어도,ieodo,SBE37SIP_5m_S,염분,psu,label
이어도,ieodo,SBE37_20m_Sal,염분,psu,label
이어도,ieodo,SBE37_5m_Sal,염분,psu,label
이어도,ieodo,전기전도도1,전도도,S/m,label
이어도,ieodo,전기전도도3,전도도,S/m,label
이어도,ieodo,전기전도도5,전도도,S/m,label
이어도,ieodo,표층유속,표층유속,cm/s,label
이어도,ieodo,표층유향,표층유향,deg,label
이어도,ieodo,일사량,일사량,W/m²,label
이어도,ieodo,자외일사,일사량,W/m²,label
이어도,ieodo,일조시간,일조시간,hr,label
이어도,ieodo,강우계,강우량,mm,label
이어도,ieodo,조위,조위/수위,cm,label
이어도,ieodo,축전지전압,배터리/전원,V,name
이어도,ieodo,AirGap(m),미분류,m,paren
이어도,ieodo,HPIC,미분류,,empty
이어도,ieodo,SBE37SIP_38m_P,미분류,dbar,name
이어도,ieodo,SBE37SIP_5m_P,미분류,dbar,name
이어도,ieodo,수심1,미분류,m,name
이어도,ieodo,수심3,미분류,m,name
이어도,ieodo,수심5,미분류,m,name
이어도,ieodo,운고1,미분류,m,name
이어도,ieodo,운고2,미분류,m,name
이어도,ieodo,운량1,미분류,,empty
이어도,ieodo,운량2,미분류,,empty
이어도,ieodo,유량계_메인,미분류,,empty
이어도,ieodo,유량계_서브,미분류,,empty
가거초,gageocho,온도습도계1 온도,기온,℃,label
가거초,gageocho,온도습도계2 온도,기온,℃,label
가거초,gageocho,온도습도계1 습도,습도,%,label
가거초,gageocho,온도습도계2 습도,습도,%,label
가거초,gageocho,기압계1 기압,기압,hPa,label
가거초,gageocho,기압계2 기압,기압,hPa,label
가거초,gageocho,풍향풍속계1 풍속,풍속,m/s,label
가거초,gageocho,풍향풍속계2 풍속,풍속,m/s,label
가거초,gageocho,풍향풍속계1 풍향,풍향,deg,label
가거초,gageocho,풍향풍속계2 풍향,풍향,deg,label
가거초,gageocho,풍향풍속계1 돌풍,돌풍,m/s,label
가거초,gageocho,Range_유의파고,유의파고,m,label
가거초,gageocho,Wave_유의파고,유의파고,m,label
가거초,gageocho,Range_유의파주기,유의파주기,s,label
가거초,gageocho,Wave_유의파주기,유의파주기,s,label
가거초,gageocho,Range_최대파고,최대파고,m,label
가거초,gageocho,Wave_최대파고,최대파고,m,label
가거초,gageocho,Wave_파향,파향,deg,label
가거초,gageocho,CT_수온,수온,℃,label
가거초,gageocho,CT_염분,염분,psu,label
가거초,gageocho,CT_전도도,전도도,S/m,label
가거초,gageocho,CT_밀도,밀도,kg/m³,label
가거초,gageocho,CT_음속,음속,m/s,label
가거초,gageocho,CO2,CO2,ppm,label
가거초,gageocho,Wave_표층유속,표층유속,cm/s,label
가거초,gageocho,Wave_표층유향,표층유향,deg,label
가거초,gageocho,일사계 일사량,일사량,W/m²,label
가거초,gageocho,자외일사계 일사량,일사량,W/m²,label
가거초,gageocho,일조계 일조량,일조시간,hr,label
가거초,gageocho,강우량계 Rain_mm,강우량,mm,label
가거초,gageocho,강우량계 강우량,강우량,mm,label
가거초,gageocho,Range_조위,조위/수위,cm,label
가거초,gageocho,BATT_V,배터리/전원,V,name
소청초,socheongdo,온도습도계1 온도,기온,℃,label
소청초,socheongdo,온도습도계2 온도,기온,℃,label
소청초,socheongdo,온도습도계1 습도,습도,%,label
소청초,socheongdo,온도습도계2 습도,습도,%,label
소청초,socheongdo,기압계1 기압,기압,hPa,label
소청초,socheongdo,기압계2 기압,기압,hPa,label
소청초,socheongdo,UMB-풍향풍속계 풍속,풍속,m/s,label
소청초,socheongdo,풍향풍속계1 풍속,풍속,m/s,label
소청초,socheongdo,풍향풍속계2 풍속,풍속,m/s,label
소청초,socheongdo,UMB-풍향풍속계 풍향,풍향,deg,label
소청초,socheongdo,풍향풍속계1 풍향,풍향,deg,label
소청초,socheongdo,풍향풍속계2 풍향,풍향,deg,label
소청초,socheongdo,UMB-풍향풍속계 돌풍,돌풍,m/s,label
소청초,socheongdo,풍향풍속계1 돌풍,돌풍,m/s,label
소청초,socheongdo,풍향풍속계2 돌풍,돌풍,m/s,label
소청초,socheongdo,Range_유의파고,유의파고,m,label
소청초,socheongdo,Wave_유의파고,유의파고,m,label
소청초,socheongdo,Range_유의파주기,유의파주기,s,label
소청초,socheongdo,Wave_유의파주기,유의파주기,s,label
소청초,socheongdo,Range_최대파고,최대파고,m,label
소청초,socheongdo,Wave_최대파고,최대파고,m,label
소청초,socheongdo,Wave_파향,파향,deg,label
소청초,socheongdo,CT수온,수온,℃,label
소청초,socheongdo,SBE37SIP_20m_T,수온,℃,label
소청초,socheongdo,SBE37SIP_50m_T,수온,℃,label
소청초,socheongdo,SBE37SIP_5m_T,수온,℃,label
소청초,socheongdo,원격표층수온,수온,℃,label
소청초,socheongdo,CT염분,염분,psu,label
소청초,socheongdo,SBE37SIP_20m_S,염분,psu,label
소청초,socheongdo,SBE37SIP_50m_S,염분,psu,label
소청초,socheongdo,SBE37SIP_5m_S,염분,psu,label
소청초,socheongdo,CT전도도,전도도,S/m,label
소청초,socheongdo,CT밀도,밀도,kg/m³,label
소청초,socheongdo,CT음속,음속,m/s,label
소청초,socheongdo,Wave_표층유속,표층유속,cm/s,label
소청초,socheongdo,Wave_표층유향,표층유향,deg,label
소청초,socheongdo,일사계 일사,일사량,W/m²,label
소청초,socheongdo,자외일사계 자외일사,일사량,W/m²,label
소청초,socheongdo,일조계 일조시간,일조시간,hr,label
소청초,socheongdo,강우량계 강우량,강우량,mm,label
소청초,socheongdo,Range_조위,조위/수위,cm,label
소청초,socheongdo,축전지전압,배터리/전원,V,name
소청초,socheongdo,PM10.AIR,미분류,,empty
소청초,socheongdo,PM10_CONC,미분류,,empty
소청초,socheongdo,PM10_MASS,미분류,,empty
소청초,socheongdo,SBE37SIP_20m_P,미분류,dbar,name
소청초,socheongdo,SBE37SIP_50m_P,미분류,dbar,name
소청초,socheongdo,SBE37SIP_5m_P,미분류,dbar,name
소청초,socheongdo,대기 Aerosol AIR FLOW,미분류,,empty
소청초,socheongdo,대기 Aerosol MASS,미분류,,empty
소청초,socheongdo,대기 Aerosol 농도,미분류,,empty
소청초,socheongdo,블랙카본 AIR FLOW,미분류,,empty
소청초,socheongdo,블랙카본 MASS,미분류,,empty
소청초,socheongdo,블랙카본 농도,미분류,,empty
소청초,socheongdo,시정계1 가시거리,미분류,m,name
소청초,socheongdo,시정계2 가시거리,미분류,m,name
소청초,socheongdo,오존,미분류,,empty
소청초,socheongdo,운고-네째 구름층 높이,미분류,m,name
소청초,socheongdo,운고-네째 구름층 양,미분류,m,name
소청초,socheongdo,운고-다째 구름층 높이,미분류,m,name
소청초,socheongdo,운고-두째 구름층 높이,미분류,m,name
소청초,socheongdo,운고-두째 구름층 양,미분류,m,name
소청초,socheongdo,운고-세째 구름층 높이,미분류,m,name
소청초,socheongdo,운고-세째 구름층 양,미분류,m,name
소청초,socheongdo,운고-첫째 구름층 높이,미분류,m,name
소청초,socheongdo,운고계 운고_1,미분류,m,name
소청초,socheongdo,운고계 운고_2,미분류,m,name
소청초,socheongdo,운고계 운고_3,미분류,m,name
왕돌초,wangdolcho,WDC_WDM_WS1,풍속,m/s,label
왕돌초,wangdolcho,WDC_WDM_WS2,풍속,m/s,label
왕돌초,wangdolcho,WDC_UWS_WS1_GUST,돌풍,m/s,label
왕돌초,wangdolcho,WDC_WDM_WS1_GUST,돌풍,m/s,label
왕돌초,wangdolcho,WDC_WDM_WS2_GUST,돌풍,m/s,label
왕돌초,wangdolcho,WDWHM_Ts,유의파주기,s,label
왕돌초,wangdolcho,WDC_PNORW1_HMAX,최대파고,m,label
왕돌초,wangdolcho,WDC_PNORW2_HMAX,최대파고,m,label
왕돌초,wangdolcho,SOLAR1_TDV,일사량,W/m²,label
왕돌초,wangdolcho,SOLAR2_TDV,일사량,W/m²,label
왕돌초,wangdolcho,SOLAR3_TDV,일사량,W/m²,label
왕돌초,wangdolcho,SOLAR4_TDV,일사량,W/m²,label
왕돌초,wangdolcho,BATTERY1_A,배터리/전원,A,name
왕돌초,wangdolcho,BATTERY1_V,배터리/전원,V,name
왕돌초,wangdolcho,BATTERY2_A,배터리/전원,A,name
왕돌초,wangdolcho,BATTERY2_V,배터리/전원,V,name
왕돌초,wangdolcho,DC12V_IN_V,배터리/전원,V,name
왕돌초,wangdolcho,DC12V_OUT_A,배터리/전원,A,name
왕돌초,wangdolcho,DC12V_OUT_V,배터리/전원,V,name
왕돌초,wangdolcho,DC24V_IN_V,배터리/전원,V,name
왕돌초,wangdolcho,DC24V_OUT_A,배터리/전원,A,name
왕돌초,wangdolcho,DC24V_OUT_V,배터리/전원,V,name
왕돌초,wangdolcho,G1_A_AVG,미분류,A,name
왕돌초,wangdolcho,G1_BATT_V,미분류,V,name
왕돌초,wangdolcho,G1_HZ,미분류,Hz,name
왕돌초,wangdolcho,G1_LL_V_AVG,미분류,V,name
왕돌초,wangdolcho,G1_LN_V_AVG,미분류,V,name
왕돌초,wangdolcho,G1_OIL_Bar,미분류,bar,name
왕돌초,wangdolcho,G1_RPM,미분류,rpm,name
왕돌초,wangdolcho,G1_W_TEMP,미분류,℃,name
왕돌초,wangdolcho,G2_A_AVG,미분류,A,name
왕돌초,wangdolcho,G2_BATT_V,미분류,V,name
왕돌초,wangdolcho,G2_HZ,미분류,Hz,name
왕돌초,wangdolcho,G2_LL_V_AVG,미분류,V,name
왕돌초,wangdolcho,G2_LN_V_AVG,미분류,V,name
왕돌초,wangdolcho,G2_OIL_Bar,미분류,bar,name
왕돌초,wangdolcho,G2_RPM,미분류,rpm,name
왕돌초,wangdolcho,G2_W_TEMP,미분류,℃,name
왕돌초,wangdolcho,L6_BATT_V,미분류,V,name
왕돌초,wangdolcho,L6_OUT_HZ,미분류,Hz,name
왕돌초,wangdolcho,L6_OUT_R_V,미분류,V,name
왕돌초,wangdolcho,L6_OUT_S_V,미분류,V,name
왕돌초,wangdolcho,L6_OUT_T_V,미분류,V,name
왕돌초,wangdolcho,L6_TEMP,미분류,℃,name
왕돌초,wangdolcho,L7_BATT_V,미분류,V,name
왕돌초,wangdolcho,L7_OUT_HZ,미분류,Hz,name
왕돌초,wangdolcho,L7_OUT_R_V,미분류,V,name
왕돌초,wangdolcho,L7_OUT_S_V,미분류,V,name
왕돌초,wangdolcho,L7_OUT_T_V,미분류,V,name
왕돌초,wangdolcho,L7_TEMP,미분류,℃,name
왕돌초,wangdolcho,TANK_LEVEL,미분류,,empty
왕돌초,wangdolcho,WDC_CTD1_CNT,미분류,,empty
왕돌초,wangdolcho,WDC_CTD1_EC,미분류,mS/cm,name
왕돌초,wangdolcho,WDC_CTD1_PSU,미분류,psu,name
왕돌초,wangdolcho,WDC_CTD1_Pa,미분류,dbar,name
왕돌초,wangdolcho,WDC_CTD1_TEMP,미분류,℃,name
왕돌초,wangdolcho,WDC_CTD1_WD,미분류,deg,name
왕돌초,wangdolcho,WDC_CTD2_CNT,미분류,,empty
왕돌초,wangdolcho,WDC_CTD2_EC,미분류,mS/cm,name
왕돌초,wangdolcho,WDC_CTD2_PSU,미분류,psu,name
왕돌초,wangdolcho,WDC_CTD2_Pa,미분류,dbar,name
왕돌초,wangdolcho,WDC_CTD2_TEMP,미분류,℃,name
왕돌초,wangdolcho,WDC_CTD2_WD,미분류,deg,name
왕돌초,wangdolcho,WDC_CTD3_CNT,미분류,,empty
왕돌초,wangdolcho,WDC_CTD3_EC,미분류,mS/cm,name
왕돌초,wangdolcho,WDC_CTD3_PSU,미분류,psu,name
왕돌초,wangdolcho,WDC_CTD3_Pa,미분류,dbar,name
왕돌초,wangdolcho,WDC_CTD3_TEMP,미분류,℃,name
왕돌초,wangdolcho,WDC_CTD4_CNT,미분류,,empty
왕돌초,wangdolcho,WDC_CTD4_EC,미분류,mS/cm,name
왕돌초,wangdolcho,WDC_CTD4_PSU,미분류,psu,name
왕돌초,wangdolcho,WDC_CTD4_Pa,미분류,dbar,name
왕돌초,wangdolcho,WDC_CTD4_TEMP,미분류,℃,name
왕돌초,wangdolcho,WDC_CTD5_CNT,미분류,,empty
왕돌초,wangdolcho,WDC_CTD5_EC,미분류,mS/cm,name
왕돌초,wangdolcho,WDC_CTD5_PSU,미분류,psu,name
왕돌초,wangdolcho,WDC_CTD5_Pa,미분류,dbar,name
왕돌초,wangdolcho,WDC_CTD5_TEMP,미분류,℃,name
왕돌초,wangdolcho,WDC_HMP_RH1,미분류,%,name
왕돌초,wangdolcho,WDC_HMP_RH2,미분류,%,name
왕돌초,wangdolcho,WDC_HMP_TP1,미분류,℃,name
왕돌초,wangdolcho,WDC_HMP_TP2,미분류,℃,name
왕돌초,wangdolcho,WDC_PMS_WM2,미분류,W/m²,name
왕돌초,wangdolcho,WDC_PNORC1_F10_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC1_F10_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F10_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F10_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F10_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F10_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F15_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC1_F15_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F15_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F15_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F15_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F15_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F1_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC1_F1_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F1_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F1_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F1_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F1_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F20_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC1_F20_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F20_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F20_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F20_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F20_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F5_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC1_F5_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F5_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F5_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F5_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC1_F5_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F10_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC2_F10_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F10_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F10_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F10_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F10_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F15_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC2_F15_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F15_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F15_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F15_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F15_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F1_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC2_F1_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F1_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F1_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F1_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F1_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F20_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC2_F20_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F20_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F20_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F20_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F20_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F5_DIR,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORC2_F5_SPEED,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F5_VEL1,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F5_VEL2,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F5_VEL3,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORC2_F5_VEL4,미분류,m/s,name
왕돌초,wangdolcho,WDC_PNORW1_DIRTP,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORW1_HM0,미분류,m,name
왕돌초,wangdolcho,WDC_PNORW1_TM02,미분류,s,name
왕돌초,wangdolcho,WDC_PNORW2_DIRTP,미분류,deg,name
왕돌초,wangdolcho,WDC_PNORW2_HM0,미분류,m,name
왕돌초,wangdolcho,WDC_PNORW2_TM02,미분류,s,name
왕돌초,wangdolcho,WDC_PTB_PS1,미분류,hPa,name
왕돌초,wangdolcho,WDC_PTB_PS2,미분류,hPa,name
왕돌초,wangdolcho,WDC_PWV_VIS1,미분류,m,name
왕돌초,wangdolcho,WDC_RFP_MM1,미분류,mm,name
왕돌초,wangdolcho,WDC_SDS_SL1,미분류,m,name
왕돌초,wangdolcho,WDC_UVR_WM2,미분류,W/m²,name
왕돌초,wangdolcho,WDC_UWS_WD1,미분류,deg,name
왕돌초,wangdolcho,WDC_UWS_WS1,미분류,m/s,name
왕돌초,wangdolcho,WDC_WDM_WD1,미분류,deg,name
왕돌초,wangdolcho,WDC_WDM_WD2,미분류,deg,name
황해0,hwanghae0,YSB00_atmp,기온,℃,label
황해0,hwanghae0,YSB00_ahum,습도,%,label
황해0,hwanghae0,YSB00_aprs,기압,hPa,label
황해0,hwanghae0,YSB00_wspd,풍속,m/s,label
황해0,hwanghae0,YSB00_widr,풍향,deg,label
황해0,hwanghae0,YSB00_wgst,돌풍,m/s,label
황해0,hwanghae0,YSB00_hs,유의파고,m,label
황해0,hwanghae0,YSB00_ts,유의파주기,s,label
황해0,hwanghae0,YSB00_hmax,최대파고,m,label
황해0,hwanghae0,YSB00_wtmp,수온,℃,label
황해0,hwanghae0,YSB00_sali,염분,psu,label
황해1,hwanghae1,온습도_대기온도1,기온,℃,label
황해1,hwanghae1,온습도_대기온도2,기온,℃,label
황해1,hwanghae1,내부습도(%),습도,%,paren
황해1,hwanghae1,온습도_습도1,습도,%,label
황해1,hwanghae1,온습도_습도2,습도,%,label
황해1,hwanghae1,내부기압(0.1mbar),기압,0.1mbar,paren
황해1,hwanghae1,온습도_기압,기압,hPa,label
황해1,hwanghae1,온습도_기압2,기압,hPa,label
황해1,hwanghae1,Wind1_Speed (m/s),풍속,m/s,paren
황해1,hwanghae1,Wind2 Speed (m/s),풍속,m/s,paren
황해1,hwanghae1,Wind1_Direction,풍향,deg,label
